X,Y,Name,Description
7.5815642,47.5612265,Holsteinerhof-Brunnen,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/9ufhpmdh82k7a794ip3u1o4s54/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpOKbFsllN6eW5KKhOg7I3A-IxG3pJ3qvLJTU7-1kv75M-A7QgM5547omA3DP2b8Jk43etPwoU9GEfJO84bZquHVJaGAwJ1Vc2vPpKU0NhYuG-Jgc1_ERkAAz2dgVo8TJ2OpmzOWq76pOOOHCQyjqpiZLh-rMS3a0KbKPr0eiDjHTZsqMj7qY6raJiFDRt2TKUFrNzqjOruc7jcb2oNn3Kw58ftPu1IEg1p1cb_hRbrY0HKnflodCXxCszKsDjBRZ8hXuxEuD9UKIGWIbtTCTSNFZtsHQ?fife"" height=""200"" width=""auto"" /><br><br>Petersgraben 4 (Foto Christian Lienhard, Basel)"
7.5925719,47.5723095,Horburgpark-Brunnen,"<img src=""https://doc-14-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/fh1q1c5cfdtn0prckdtgd2q2io/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqOxs6K89qHqgd-Sj268WjS-jlqgbw2YzzMA1rLmFRpaRcl4_3Efy-nFj8DRAixg_kjhJ0SZ8cfuuhCNknYvhg6M5XjYOrmKKIS2TurSoRB9cZur1ZeaY1YkkXmexgb-qSspKea1VIsDEqJ8URzB-BlvF0tnZLK3OtNGj7nvvbYkPM_npy-euwyOfrSQSh8q2O-2s8xOliNqpa2AU7-WKedb0bVyfP2FOb_nwTqxc8XlfHTeYn215djdoHfP_4CvtwhL5O0t2R2Q_FEuc4G6xlJr_lgiA?fife"" height=""200"" width=""auto"" /><br><br>Müllheimerstrasse / Gottesackerstrasse (Foto Christian Lienhard, Basel)"
7.5948787,47.5708483,Horburgplatz-Brunnen,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/0d183qq6mltc8u6f3dgo4svgrs/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpcUNDuboBKc4TTVk572Dp0fXgN-WbgP_pseT0eIDFdhra9SAgVBRESerJNORYlF3Sb12ZmjZ1aJz_ed0m7jNn0omjsci2qaevVL9Rn2Yut3EYwDmlhvF1jce6tt6nL4DvhHR6MnFiXZChV8XBcYqAw8Idkiau8xPIhc8odfQRrZ6lviE3v-yaXr0XklN_OC_6TBMHQOymtMxHL4Qpciane3ZroTBYEW7ZSLbZSWwBIbua5jDzcJ8O-o2iiCji3J2JTcMDLBtheUy1aIsecd7W8t8hKoQ?fife"" height=""200"" width=""auto"" /><br><br>Horburgplatz (Foto Christian Lienhard, Basel)"
7.5923762,47.5503657,Jakobus-Brunnen,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/q33r7e19r1dl534div86hlnc2g/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqrsY6fFD3-pKQNBTyR6SC_K2XXGSrNA1VocJk1gyjiryZodPAwLyt92Rns_OjIjeyHBf29xFDvJsJiVZ0UywLu5hgsHELtbbsBXrJNgz23bIKH0rCqABlGovgJU-lL0MzZhR2c4XTlQFFVXHTGBP6RS_bAMgiN7BfQeX2aDwiY0Guivu1ce_uEd2jDDHSg00Ta4ZS7Gae7SHHnYU2HFjEiDqUKRR61sJTHpNYV4yJZGD9NV9KNtCj1HhcLjeqPc_DkGjePiKVEztsKIt0TR2TlbpBsEg?fife"" height=""200"" width=""auto"" /><br><br>Hermann Kinkelin-Strasse (Foto Christian Lienhard, Basel)"
7.5923923,47.5837738,Jubiläums-Brunnen,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/68bvlbg70120eoqielq1lfqkqs/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALp2NbvK6ae5Iu8NyhbQ4jpJhOGTzqbuIqraFHwGqj0djy7jBmkGDbJ1ydGRBTlcXijRftW2dmhotRONnflbzbdXQvAPerKMaSe64mIjxLN3ARgsLqwfSbLF7AzI85y1IUqeXNDz6foWBjkKHCvqeMHTy2TrMVCGPX2T7PrV3ONZBCo_jlxWxu4n0DDmGLVhok2sMImQOWxSWZNfhlilF60h7VdW4bGGKC9DhEq0vl9dCYfgdh6YJI6nR9KaGuSLgYrVupIPYuEEDkbbKvKReK-xuIdyHQ?fife"" height=""200"" width=""auto"" /><br><br>Kleinhüninger Kirchplatz / Dorfstrasse (Foto Christian Lienhard, Basel)"
7.5718975,47.56544,Kannenfeldpark-Brunnen,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/3s2hfp9645nupom4070ftv2pp4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrcyLok71DAakokvvrpEXGTLZ9j3UDG97KxEl5vJ1tJ0VNCay_k8_3cJc4i99vjSwdBPyz9Y0VsrKQGLBQW4dNVli_Ar8Dt8lGj99aVfUk8TtVM0pz9XiGSLJlG1ivdrXjs9R0pgtmzXf7DukGQKZOMmBxnSUY87J0HlVbvvgFbiKoWkaZ6VAMbLR-WqwxZpZifJzL8_ithtWH7Fj04n6h2tGVkuP8faNUC6_v7XB72EqRlQHiCjfkeJUv60qjQGEXLDQZiOkJBGldMOQbZbd-4ObFQXw?fife"" height=""200"" width=""auto"" /><br><br>Kannenfeldpark (Foto Christian Lienhard, Basel)"
7.5735337,47.5654897,Kannenfeldplatz-Brunnen,"<img src=""https://doc-0k-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/bb2eounadvesf17vlqe9c0q8ms/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoiAIiKSV2QcFpm3WzY6pW2EkuvnjJ1X7Oe1PmDnRtDkeYzX8IWRlR0-UnnjUlNtaUOdHDLy2M6ius2A2vpZib2osHXPa23BJSfBOMnGbdyqzDJVOu7l1Ti-2FasRaGC9ICvBRU4G_HCxWPIFgWg5flYmXqHRMcxn9xuxUnv3-ClGouzXJnqUeOMIpY4jbPeNxbKarmeLDG4A0_EO80vf7AJSEi0rG1Pe9Sv-NGwnpuHWOo9SYgHo6izfdh2vhN0j63jXXi8dcsAkSVbFUEX_v_YcqupQ?fife"" height=""200"" width=""auto"" /><br><br>Kannenfeldplatz (Foto Christian Lienhard, Basel)"
7.5740165,47.5621225,Kantonslabor-Brunnen,"<img src=""https://doc-14-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/5nktep6k7pr54e7k6f61s7ov5k/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqR46Rn2FJoZrc9PQcn1Ag4Ar7ox1wqkvhLDR0eY8OpaI04eREsYg3NV78l8Krjoflz4o56NajnnGqQ3EaAOT3dkTnw4w3gM8iIizk2fpEnDj-imjkvnFhEks43QbQ8rgBu6pquVge3fGk3r0fPq1IWJa-KjQPYEPMxfJKCBke2l0BZr6ww6xCV-glOKiboj4OU9tRwVux6Umml634qEklR1O08c9LKHpy-R70TCzarjWCn0h0J71-WBj9q-gW-Hw1H19mt-vUrPMptbD7m5C5WqXEn2w?fife"" height=""200"" width=""auto"" /><br><br>Kannenfeldstrasse / St. Johanns-Ring (Foto Christian Lienhard, Basel)"
7.5893023,47.558126,Karpfen-Brunnen ,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/u3skmkou7t8v7u5kk2n9msc5lc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrK9SxmUSIrTO-REaDLsk0JFLhiHZWVLY-n7gfTjqhvnzJedJuFUEXXCUqC1heIqway12wCY6xFJzQ5wi0K9NAOVZofLoIwasrCW8pVJapsdeJabWNBcaTLjUwMxzRemNUNk6lMqNGIecFGbgDUEWIRe-fqKNVRPK2XeHmuB9dn7q2oyCorV2FBcOQ3SU7CxHwoduhkGAJrbgdsK4Ub0vGP2bq6BIMLB3MxpfJPQ5pz7kVHLW7H0zfuAi1he0X_gFYTlii2WwOOnwPsYIomfADHxBAzEw?fife"" height=""200"" width=""auto"" /><br><br>Rheinsprung (Foto Christian Lienhard, Basel)"
7.5902559,47.5627179,Kasernen-Brunnen links,"<img src=""https://doc-0s-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/0usv32tnnm5m5m2tpnfkl93j2k/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrDdIID0qmlRXJabk3zhAnlP-HPtpZoYAGh7--vkHSfIoOxLXMcxbLLjcqVGLx1TjiZF-86PGtCLHQLck93YRpzXs_ZIAdl4zypBCFSSZu67vrNVk-Hj9N-sqwMaclFYDwHeQtTRv2KRFl42sqa4mKeXlvKTxcyHRHRUdbrun34phaHS0M8B702OqfDbYuXulbO4-_O5ejMVnGhjFEwcxfBCZDXHzSL7pmspF4TwAx8s_IuXbnis_9YylVf51pPDBrKy7UBRsafeV8EAKFaewtGEtwPeQ?fife"" height=""200"" width=""auto"" /><br><br>Kasernenstrasse (Foto Christian Lienhard, Basel)"
7.5897557,47.5625596,Kasernen-Brunnen rechts ,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/i5rtgf8uv1rekgfia2kvk972oc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALp_DkgoRLB2879nT7Ws800p3CGThqjchZsYWF_tGt7wFnWV3AcPAcwLBs79wf3d6aG4aFU932glMhVuxkx7njz8YqHvJaotz1EHYb-8vM_fJ0dc4-Y1y6aRZrs5Uao-siA6UhSqy4AcxUU9p5bqAq9wtpmj_ev-0xY3h-DHdzFNL_scOc-wFuDnDNeBmX5rNeKQWFUT4GRnZ9iBbvqEE4R2Lo5LZYQjgjqZ-XRlOpwand6R07sujNSLfWeWflVcXftbpIo1lHWMx84BbCsvLO3VkK2zRA?fife"" height=""200"" width=""auto"" /><br><br>Kasernenstrasse (Foto Christian Lienhard, Basel)"
7.5888222,47.5780094,Kauernder Knabe-Brunnen ,"<img src=""https://doc-0s-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/ntps3furqp20v0pno4fkq10asg/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpIfoU1bkpQRwESWZzQCmA6zqdnuN3uLCcf7b6XA7YyLI-xcCjBHgevfCLeQxKmDwbj7vMfyc26Eyed1Wua6NsrNnCwOCBg9K6qNbITGDD47uwoBkkDc-s0801XGkeLureZPDqJr8YzP6tPazNS5qMsPBJ4YtyfDVhc5YwaFH5xdYQFToBMKJqBW9ZiIwdOxr030Z0lQ9zV5Ot5YMlXdFVju9D5xnnaETeXgRDhOlIMPhcTlOpsOT1_bourz-fVzfw0AxzIjmCUPchmczhZ5ktL9Fpnxg?fife"" height=""200"" width=""auto"" /><br><br>Inselstrasse (Foto Christian Lienhard, Basel)"
7.5932345,47.5396673,Kinderheim-Brunnen,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/2ugfa7tb2v6g4f9cse1kirtcp4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqlAPcipTsar7M21VqRZbapLMXzTEKQO3xZZXrc5zakF7szNL0Xf7Oy4_5I0zmg1qJb54P5HKtP9_rcj0tCs7aA1XNV2st1mEsEJ1OnKMJMt1vXXHIcS7WaFscb9mZLMAYb0BRqxjUfZHJGM0jqwGcfU0MLfljLnlSZscIEbKZWctgpCH5iOmYUcpe0igB3da_CIGUgl_yJMtMQkxq4xJDXQEJIK9NKyQ1LVPpmDxClmeAYEP3fnox-AZi_F9hpSMjAeN984otE20ZhVIWMiAAdkwgMnA?fife"" height=""200"" width=""auto"" /><br><br>Gundeldingerstrasse (Foto Christian Lienhard, Basel)"
7.5604592,47.5452494,Kinder-Plansch-Brunnen,In den Ziegelhöfen
7.607316,47.5650726,Kinderschreck-Brunnen ,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/pso59u59huqqsulgmh6v0oivfc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrIGr2v6F18g5VOsj9JgQP63sC0AYENqTrINkayR-tq6VektVTS30uBrKkE5XRwgQEZQcIqcZXm2u2SNvyD5rL8EpWieU8yLeQwK_olQVQqsmBFVLR1njtdajqpxzElvyZwOshruUKAaY385ulT1NuLneXlbYXQ0biSNiUvEh8KHpoWwxbn6IYmRlyovsvDNNgaa37ZBGmHi4cIFbrZ8svr3imD5tesU_3t09bpOUt6mD-xl2MIR45XLu4kMLqNOYWJ83EyoJsBblvrFKxPug6lJTh0xQ?fife"" height=""200"" width=""auto"" /><br><br>Schwarzwaldallee (Foto Christian Lienhard, Basel)"
7.5981282,47.5411702,Kleeblatt-Brunnen,"<img src=""https://doc-0k-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/vim0dsjf2fjahel23jif9hqsp4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrDDDfT8YCmpbZsstO4m3KKCgre5ELPnHY8n-kygf1BdxoJDaOe2PcluukxqeQdkS9LsfFXVwdnmQ7ZtOK4ClmPpigGYBqu4gaTS6QWm4swAaRKDqaSH8VIVUhjLffeAqiDXWryGfjpnNmBaC3eESGuHfgNq1gN8dx6y1I96EdB9S45N0V8rADqjncwqTwzG9EmrTppqcQChBCowmgPKZO9bfXdakxxQJ7x1cEpTIkH6FjPi3fTtt3SPbd5Loxv_QCB0NJFmRovEhFEdVysOzo1FPkeiQ?fife"" height=""200"" width=""auto"" /><br><br>Heiliggeist-Kirche (Foto Christian Lienhard, Basel)"
7.5911343,47.5491799,Knabe mit Gans-Brunnen,"<img src=""https://doc-0s-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/k3d6pd015j68iv0u4j27e6d2t0/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALodvgIjRLQaCiQow2_zIX0orKUKQrcY0rNZ8LZX7rvqNTg0D71z69IVOINuJmwAhRnd_oYsX7e_--byvrKFbQqX8hqfL2EonSTx0p8heReBFNvWImIoWGsFGYREIpU8AYIRkGY6kDypHCfP3MkB-mhk3M-SmupRYVci4FpcpDFi6_aDwRtK46eMhbC8y0sz1WlTI35QRZdESHLNC4_ynqxHqhXZ01N5o9OO8xyjSvIY5kuswfkKllSNqcpddafBO7X7QTf9GGYX14Ybi9QA9poaHL2wWQ?fife"" height=""200"" width=""auto"" /><br><br>Elisabethen-Anlage / Centralbahnplatz (Foto Christian Lienhard, Basel)"
7.5983092,47.5649061,Knabe mit Schwan-Brunnen,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/bid1ilerm9aipvhjahf71u1gdg/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpuZZUt5-jTWoxZUqgdpi51gqmqplFgD_CeRXHrSlNLgPqBNuiSgE07pMRCmW_JV4beEdZm43xYttylH2JcIQdeFCrh_yaLNXf_SFA0wJ5lzEq9cyvaRMcUmWbMF1vPYJdYr9Hz2UQhVsaOYlzlAnhUezLrCtAtdGkXBNGa865wd99WNJLtWGrOAnx0VMutPxBBX_BnnICdvyBOmauO80lfj8k5mMU-1sQJ9eX_w4WuIZlkfIsxSRUc0Z98VZFzbxO_bwETloljf-yY57ZTrVi2NAy6fQ?fife"" height=""200"" width=""auto"" /><br><br>Riehenring gegen Klingentalstrasse (Foto Christian Lienhard, Basel)"
7.5991353,47.5635803,Knabe mit Schwan-Brunnen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/5b9ojr2o8gnk913a3ranpf2tc4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALraipgZIwztzXloZ5O2HbDqgqN3D0hxtIM-m_JCgTip_6ymmDGQOLEzAtXo5YWGqr-Wdg5hflYHPadwNy_Bt1KMQpU2oT0DrwtydHWSuKS_M2qKqavYB9MY-ld7lZLblRafc1JNmPNua0EtZ04U-XNkZaO7YMpujS124I9y3WpV9W5S5I-_CH3uW6YbB0a1p7EZpAhLz4tDGYR1ks6dUw6ogfsJ5rnmBv_u-NjFgTZdMhU1Nl0az7urXQlXeAKcv9idbrspeOKisHaM-kCQGQIb6HuKIQ?fife"" height=""200"" width=""auto"" /><br><br>Riehenring gegen Clarastrasse (Foto Christian Lienhard, Basel)"
7.5994116,47.5551266,Kneipptret-Brunnen,"<img src=""https://doc-00-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/21ch2bmf1v70mc0mn4u82modvk/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrsYgL_YWcwZMeuk9L1ikNywbBhjKif20_JGdXRY5TCddON5LCPxSm768zgQ5cbW48zjILL5qhkDd4bsdD-jn-1-WmktJa3YfMZS9bhFk2VQDG0px74IiUJ_C4I-Q-6AsHingS_j9JdBIvHINZDCm_hzTziF884hwI-6t0hb48KZCTxvRUbafD3lVWNJmpEqQnP1eXPRlxREh3uMaYoMKO6G9Ei6jE92z5MJcN81ubLFuCCt1U8M5DL_jSOLVWU9cDF0_pWJidWohyT4Dv-TVbrzrtrhA?fife"" height=""200"" width=""auto"" /><br><br>St. Alban-Rheinweg / St. Albanquelle (Foto Christian Lienhard, Basel)"
7.5879841,47.553988,Kohlenberg-Brunnen,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/96lemvp616nifvjje4ma9egglo/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALovveCJ35yEzAyee16Dk3DIUJJ8CEmS77z7JPv_-3eZ6cgH17b_7jJlHyRwDxoZhHhxT8769CDVZniRtSgZ5pLLimU672VMO4Po-T-PH9SVxivojRarHU1YMkkc8cbsQwF52QOhLd6fhrrsez5tkxSqOBlQM6MaUONgKQN-BrQHkI_0IHTDW1t_Wan3EcQeMzKMKdmVf_NGKrhPcgjhgIlAWTFzkT9oodZECVUA3_y0Z9hk2h928p_HlwHNS9s3otAh7SLkC8PujIAqX8j-RbYqn-XdGg?fife"" height=""200"" width=""auto"" /><br><br>Kohlenberggasse (Foto Christian Lienhard, Basel)"
7.5944334,47.5512256,Krähe-Brunnen,"<img src=""https://doc-0k-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/vldb5qoj0gqgckb318f2n1oicc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrLzsNMtONRsymGarHnTZ_0HqUJKPy5FU4GHtlYHzzeHJoznSnqhvgDZia_Ea37qJpBkMzvhwBlxreHdJrJz3WJyRLnrqKmkjkymBuvUSzUZsNVSV8bTCHrh8Q6lqpeeSTa0XbIG1zl4FVp-odwKwUOhfZs9tZXCOpIJrPozX07bQM7j66RALolAB1snUUEy7xBHdWuQAe_30c0ScUfg4oXKJWVzX6HY0JaF9g5BXDEt8Z2CHeLhbXzMrcgYbvpRYC7wrPAlROuxZqAsBRlcp_aQ0b-qw?fife"" height=""200"" width=""auto"" /><br><br>Aeschengraben / Aeschenplatz (Foto Christian Lienhard, Basel)"
7.5905161,47.5570318,Kulturenplatz-Brunnen ,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/fr5fdvr0u2972jn6nd1ct72cmk/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALp3_3KK3kvUdR5Pm43CwYIt8uszZmyOsJQUvum_mWKq0hPAt5PzUX9JCZCG45t9M5xwyDMy2f5aDsPnpOqHiCw8xh5nMyHl0Cwi1n1AFJzh3kY8I1o6IHXwjuRhkDzKWRXxOEX4F_Dn7n00mnbmisetyQen7lqrzDQu6j07Vove2-g8k6T0M2Bskg94fAlqbEHC5RRfsWunYDqUyECv3iWZEAiFLJ9xLsYesiW1GBR5O1l2AaWdUmoTX71-fGrQ0Jyj8OFyjAMMqx9tjkVmCAKUawx1sw?fife"" height=""200"" width=""auto"" /><br><br>Münsterplatz (Foto Christian Lienhard, Basel)"
7.630131,47.5663711,Landauer-Brunnen,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/1fnksjs8t92optpugor08bctlc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALphwlMeXohf1BT6nS3q5ok6fPNNjfCLSH56cmPE7R2MrWrbjtSJW_rjLkZiZ0OgmXBjsFOK3pZIs7zAtM-nUE-lgL3nOAyMjxHCcTBIFE-DDhxd4rOYFeBDxa-Lr_zWg71S4j88H-m4P4cXrRNBB96rbTeN8pPhpTlLNbACRBu3prxaExNSLZj6K5ajVfgjrhLo7k7fzKhZp2cVLFe0ihbDIcAtb9owteAOssX5WRKuUrDQYKdPF-8c9FBP2-bMGfhosZp6gvO6AqMKSM41sEAW5sirJQ?fife"" height=""200"" width=""auto"" /><br><br>Im Landauer / Landauerstrasse (Foto Christian Lienhard, Basel)"
7.5652792,47.553187,Langer Loh-Brunnen,"<img src=""https://doc-00-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/cjof3sqfp0qb97cat1iqnr2hs4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALodTOsBFgS-0PkkBlz2g1K_P8xa7NhFOzeljp7UNhQo4QpPh3KY3AylAqh7NY4Hh5HEOHTRzWyvZ1uMz7hxQ8uxgY8wGH6BUfoYdGycOpK91LCmYqD4jWq19AWdXAvM-6BUwakZgRrMhzLYdE2xSM-mEMQJIaFHkstDJGlnF1wklCxn3SEtOsTwR0sfGzdM58-hzGp1RupUttobw-Ecz9BK1JBSv4IX1VYqfzEDEl6u9MAeoNO46oCDhAC2o-tHDrZeJNU5JsoJDhz6YPa3wNpZlLWVmg?fife"" height=""200"" width=""auto"" /><br><br>Morgartenring (Foto Christian Lienhard, Basel)"
7.5978935,47.5394392,Laufenstrasse-Brunnen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/6jo7muqmfnt461pm0efn57v6uo/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpFlnH1R-jimtud7kqj2RACfBokw4hK_gQWEDYJ2Rzu26H_WlZOMAPFns1M9NaPkWiuYZ6VLIFdfPOYsOj0YxUu9cRQ463sxnKtna6ErfBP6JnvNc5Z-7zlBSvoGVYHJZRj72Rh8NVhAxfNKkFdX35lLyHJX76bIM0PFDAbGVhsPk1jFUb78Pv--_iJP4Zdg74aaDcnhQgrd9ikGELNZBs3TFD-xKeaEUa0-hJ-j-1fezevar3WXpbZp4JWYzGB98bhRIj7OsBJQ13NyRf_hIGzgXmUvA?fife"" height=""200"" width=""auto"" /><br><br>Laufenstrasse (Foto Christian Lienhard, Basel)"
7.5882335,47.5546008,Lohnhof-Brunnen,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/a3v510b64rp0vid9kbdtg3j3ig/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpNmDWw1Tj1IGiV9nIq0a3JmJrKN0WPA8ldwsm4YzLqUBZl7Ba7ppEUp-tqN0S6YJsdfuhdzolHduvnXqg_aVpnZpF8-QibVO15AnhX-pb14l52Q--o0n7Ch8uSkVjxrty_ALckNUi1jPFRMKe3TQuXA_wMn_wqSJxHqymyRlbWva02VVTn3V57wpYNhTSZCCR-KT7WeCgm36uF2IUnixGy2o9kcRCRDFX9Jr7kQMilMk-dt6p8oV7UJoG-KpazlBotCBe_Oq1vFCxbhIIPjODdtntV3Q?fife"" height=""200"" width=""auto"" /><br><br>Leonhardskirchplatz / Im Lohnhof"
7.584174,47.5427155,Lorelei-Brunnen,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/f7atm0ntsoiu1vi7ekuujgm6b4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoibTX-OOydrNKlzX1tmG2G3-KIBBaDGklszb1hC_5JcESz8SAXfhKZhvvPAxbv14C_w7MGampJRRN6TCfzMIiVytaDGcjsMGgRnrtUgU30z4bkjuSdh34sZpD0RJzSp4rTylmhz5-kVQI-XbkVCPKgVF5N7gPyLtZh8a9rC_DZA_jkuupoZ_0DPVJO-wbCvAlkmeVq5SNOxOVqvtAqlX4jmB_a8luLeWUMl4voQvkLjATUIrrxPsZ1mJENSiZ2Ksru5ApqlEMOR5yh1M0E4Vm_U75VgQ?fife"" height=""200"" width=""auto"" /><br><br>Im Margarethenpark / Eingang Frobenstrasse (Foto Christian Lienhard, Basel)"
7.5798114,47.5603388,Luginsland-Brunnen,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/ifujpiefu9r9rnobhqjq9e60t4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALp57MBHkgamwN1MyoM36G_JNPRCRbr-sYj66snpDujktbHq8v5FR4xVIIZNjjPpF_Z_ppjDHURk_jQYZ-30m9vM6AHKumQObxauCAiQEKVBObwPCZhQFX3uVGy7JiQ7NOzSkv1AHuVDB-HeYDypixFVPA7P8h2ibxkpBQUeA4T9lUGZbXxdJIYvjaFKLAuILoL764i-VhECJ_mQw3lmDpz0_k8epZ4L_95jmXwN0nq_wJR93dKJE2gbrd5ebWC7I0IDgd3nmsLArTDgr3BiP0jrKjxN7g?fife"" height=""200"" width=""auto"" /><br><br>Mittlere Strasse / Klingelbergstrasse (Foto Christian Lienhard, Basel)"
