ID;GEST;NUM;Localisati;ADR_S;dep;ARRO;MODELE;NB;TYPE_ENP;CLASSEE;COMPTEUR;OUV_HIVER;SDF;EN_SERVICE;COMM;ADR_APUR;ARR;code;CFA;NUM1;LET;TYPV;LIBV;CLE;num_ox;ARRO1;QUA;A_BOIRE;Geo Shape;Geo Point
336.0;DVD;9/102;;1 Boulevard Haussmann;75.0;75009;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;1 Boulevard Haussmann;109;14.0;4485;1;;BD;HAUSSMANN;4485-1;;9.0;35.0;1;"{""type"": ""Point"", ""coordinates"": [2.338668398848418, 48.87205254390681]}";48.8720525439,2.33866839885
1132.0;DEVE;;Square Léon-Serpollet;25 rue des Cloÿs;75.0;75018;Borne-fontaine;3.0;Non;Non;Non;Non;Oui;Oui;;25 rue des Cloys;118;4.0;2157;25;;RUE;CLOYS;2157-25;;18.0;69.0;1;"{""type"": ""Point"", ""coordinates"": [2.338921632194595, 48.89206731341234]}";48.8920673134,2.33892163219
42.0;DVD;2/109;;13 Place de la Bourse;75.0;75002;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;13 Place de la Bourse;102;14.0;1216;13;;PL;BOURSE;1216-13;;2.0;6.0;1;"{""type"": ""Point"", ""coordinates"": [2.340564926053566, 48.86894473744331]}";48.8689447374,2.34056492605
659.0;DEVE;93;;233T rue de Tolbiac, 46 rue Boussingault, 26A rue Wurtz;75.0;75013;Fontaine ornementale;1.0;;;;;;;;46 rue Boussingault;113;12.0;1221;46;;RUE;BOUSSINGAULT;1221-46;;13.0;51.0;0;"{""type"": ""Point"", ""coordinates"": [2.343003632169342, 48.82566012473324]}";48.8256601247,2.34300363217
638.0;DEVE;;Jardin Michelet;233 ter rue de Tolbiac;75.0;75013;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;233 ter rue de Tolbiac;113;7.0;9337;233;T;RUE;TOLBIAC;9337-233T;;13.0;51.0;1;"{""type"": ""Point"", ""coordinates"": [2.34340698341575, 48.825984770183254]}";48.8259847702,2.34340698342
331.0;DPA;47;Fontaine Trévise;9 Cité Trévise (face au);75.0;75009;Fontaine ornementale;1.0;Non;Oui;Oui;Non;;Oui;;9 Cite Trevise (face au);109;12.0;9439;9;;CI;TREVISE;9439-9;;9.0;35.0;0;"{""type"": ""Point"", ""coordinates"": [2.346869942065961, 48.87488876044615]}";48.8748887604,2.34686994207
101.0;EDP;4;;Place de l'Hôtel de Ville;75.0;75004;Totem;1.0;Non;Non;Oui;Oui;;;;pl de l Hotel de Ville;104;10.0;4665;1;;PL;HOTEL DE VILLE;4665-1;numnr;4.0;13.0;1;"{""type"": ""Point"", ""coordinates"": [2.350915336532279, 48.85657984658325]}";48.8565798466,2.35091533653
110.0;DEVE;17;;4 rue des Ursins;75.0;75004;Fontaine ornementale;1.0;;;;;;;;4 rue des Ursins;104;12.0;9531;4;;RUE;URSINS;9531-4;;4.0;16.0;0;"{""type"": ""Point"", ""coordinates"": [2.351171896381245, 48.85406282130327]}";48.8540628213,2.35117189638
1165.0;DDEEES;;Marché Barbès;102 boulevard de la Chapelle;75.0;75018;Borne marché;1.0;Non;Non;;;;;;102 boulevard de la Chapelle;118;13.0;1765;102;;BD;CHAPELLE;1765-102;;18.0;71.0;0;"{""type"": ""Point"", ""coordinates"": [2.351532276007064, 48.884088356327695]}";48.8840883563,2.35153227601
1202.0;DVD;18/108;;36 rue de la Charbonnière;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;36 rue de la Charbonniere;118;14.0;1782;36;;RUE;CHARBONNIERE;1782-36;;18.0;71.0;1;"{""type"": ""Point"", ""coordinates"": [2.352266374878544, 48.88428442939586]}";48.8842844294,2.35226637488
384.0;DVD;10/101;;20 Boulevard Saint Martin;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;20 Boulevard Saint Martin;110;14.0;8692;20;;BD;SAINT MARTIN;8692-20;;10.0;39.0;1;"{""type"": ""Point"", ""coordinates"": [2.356567747301451, 48.869085293936]}";48.8690852939,2.3565677473
393.0;DVD;10/121;;78 Boulevard Magenta;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;78 Boulevard Magenta;110;14.0;5907;78;;BD;MAGENTA;5907-78;;10.0;38.0;1;"{""type"": ""Point"", ""coordinates"": [2.356051405069344, 48.87584030595382]}";48.875840306,2.35605140507
604.0;DEVE;;Square Paul Nizan;1 rue de l'Industrie;75.0;75013;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;1 rue de l Industrie;113;4.0;4709;1;;RUE;INDUSTRIE;4709-1;;13.0;51.0;1;"{""type"": ""Point"", ""coordinates"": [2.357243130797236, 48.82282439936914]}";48.8228243994,2.3572431308
614.0;DEVE;;Jardin Juan-Miro;25 allée Marc Chagall;75.0;75013;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;25 allee Marc Chagall;113;4.0;5992;25;;ALL;MARC CHAGALL;5992-25;;13.0;51.0;1;"{""type"": ""Point"", ""coordinates"": [2.360885875993378, 48.82017007404634]}";48.820170074,2.36088587599
125.0;DVD;4/101;;21 Boulevard Bourdon;75.0;75004;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;21 Boulevard Bourdon;104;14.0;1190;21;;BD;BOURDON;1190-21;;4.0;15.0;1;"{""type"": ""Point"", ""coordinates"": [2.366538336941228, 48.849684722297596]}";48.8496847223,2.36653833694
438.0;DEVE;62-1 à 62-18;;Boulevard Richard Lenoir;75.0;75011;Fontaine ornementale;18.0;;;;;;;;bd Richard Lenoir;111;12.0;8208;1;;BD;RICHARD LENOIR;8208-1;numnr;11.0;43.0;0;"{""type"": ""Point"", ""coordinates"": [2.370568500459364, 48.85655763191531]}";48.8565576319,2.37056850046
423.0;DPA;60;Fontaine Trogneux;61 rue du Faubourg-Saint-Antoine;75.0;75011;Modèle spécifique;1.0;Non;Oui;Oui;Non;;;;61 rue du Faubourg Saint Antoine;111;7.0;3514;61;;RUE;FAUBOURG SAINT ANTOINE;3514-61;;11.0;43.0;1;"{""type"": ""Point"", ""coordinates"": [2.373740274216542, 48.852004738394605]}";48.8520047384,2.37374027422
1300.0;DVD;19/124;;69 Rue de Flandre;75.0;75019;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;69 Rue de Flandre;119;14.0;3659;69;;AV;FLANDRE;3659-69;;19.0;73.0;1;"{""type"": ""Point"", ""coordinates"": [2.373776822982376, 48.88872156975505]}";48.8887215698,2.37377682298
1290.0;DVD;19/107;;28 Avenue Mathurin Moreau;75.0;75019;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;28 Avenue Mathurin Moreau;119;14.0;6172;28;;AV;MATHURIN MOREAU;6172-28;;19.0;76.0;1;"{""type"": ""Point"", ""coordinates"": [2.374047646699904, 48.87849957296439]}";48.878499573,2.3740476467
1298.0;DVD;19/115;;57/59 quai de Seine;75.0;75019;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;57 qu de Seine;119;14.0;8912;57;;QU;SEINE;8912-57;;19.0;73.0;1;"{""type"": ""Point"", ""coordinates"": [2.375381505979575, 48.88730227263252]}";48.8873022726,2.37538150598
432.0;EDP;33;;94 rue Jean-Pierre Timbaud;75.0;75011;Wallace;1.0;Non;;Oui;Non;;;;94 rue Jean Pierre Timbaud;111;11.0;4939;94;;RUE;JEAN PIERRE TIMBAUD;4939-94;;11.0;41.0;1;"{""type"": ""Point"", ""coordinates"": [2.377445098259869, 48.86778847391056]}";48.8677884739,2.37744509826
490.0;DEVE;;Parc de Bercy;210 quai de Bercy;75.0;75012;Borne-fontaine;8.0;Non;Non;Non;Non;Oui;Oui;;210 quai de Bercy;112;4.0;0880;210;;QU;BERCY;0880-210;;12.0;47.0;1;"{""type"": ""Point"", ""coordinates"": [2.38203446547457, 48.835668120356566]}";48.8356681204,2.38203446547
618.0;DEVE;;Jardin Georges-Duhamel;5 rue Choderlos-de-Laclos;75.0;75013;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;5 rue Choderlos de Laclos;113;4.0;2014;5;;RUE;CHODERLOS DE LACLOS;2014-5;;13.0;50.0;1;"{""type"": ""Point"", ""coordinates"": [2.378214413190078, 48.832175424510275]}";48.8321754245,2.37821441319
429.0;EDP;36;;4 boulevard de Belleville;75.0;75011;Wallace;1.0;Non;;Oui;Non;;;;4 boulevard de Belleville;111;11.0;0832;4;;BD;BELLEVILLE;0832-4;;20.0;77.0;1;"{""type"": ""Point"", ""coordinates"": [2.382921834587351, 48.86719676789938]}";48.8671967679,2.38292183459
1364.0;DEVE;156;Bassins Hauts;45 rue des Couronnes;75.0;75020;Fontaine ornementale;1.0;;;;;;;;45 rue des Couronnes;120;12.0;2398;45;;RUE;COURONNES;2398-45;;20.0;77.0;0;"{""type"": ""Point"", ""coordinates"": [2.384241044281713, 48.87128479387678]}";48.8712847939,2.38424104428
511.0;EDP;40;;149 avenue Daumesnil;75.0;75012;Wallace;1.0;Non;;Oui;Non;;;;149 avenue Daumesnil;112;11.0;2584;149;;AV;DAUMESNIL;2584-149;;12.0;47.0;1;"{""type"": ""Point"", ""coordinates"": [2.386113210627791, 48.842262096613396]}";48.8422620966,2.38611321063
1361.0;DEVE;158;Fontaine;30 rue Duris;75.0;75020;Fontaine ornementale;1.0;;;;;;;;30 rue Duris;120;12.0;3041;30;;RUE;DURIS;3041-30;;20.0;79.0;0;"{""type"": ""Point"", ""coordinates"": [2.388493370432972, 48.86583130955057]}";48.8658313096,2.38849337043
549.0;DDEEES;;Marché Daumesnil;18 boulevard de Reuilly;75.0;75012;Borne marché;1.0;Non;Non;;;;;;18 boulevard de Reuilly;112;13.0;8174;18;;BD;REUILLY;8174-18;;12.0;46.0;0;"{""type"": ""Point"", ""coordinates"": [2.391463341278071, 48.83910583444102]}";48.8391058344,2.39146334128
1385.0;DDEEES;;Marché Mortier;78 boulevard Mortier;75.0;75020;Borne marché;1.0;Non;Non;;;;;;78 boulevard Mortier;120;13.0;6568;78;;BD;MORTIER;6568-78;;20.0;78.0;0;"{""type"": ""Point"", ""coordinates"": [2.409222754851089, 48.869309387830704]}";48.8693093878,2.40922275485
1388.0;DDEEES;;Marché Davout;86 boulevard Davout côté bati;75.0;75020;Borne marché;1.0;Non;Non;;;;;;86 bd Davout;120;13.0;2608;86;;BD;DAVOUT;2608-86;;20.0;80.0;0;"{""type"": ""Point"", ""coordinates"": [2.410586840267313, 48.85537948038925]}";48.8553794804,2.41058684027
1384.0;DDEEES;;Marché Davout;76 boulevard Davout côté bati;75.0;75020;Borne marché;1.0;Non;Non;;;;;;76 bd Davout;120;13.0;2608;76;;BD;DAVOUT;2608-76;;20.0;80.0;0;"{""type"": ""Point"", ""coordinates"": [2.410776711092752, 48.85436545705617]}";48.8543654571,2.41077671109
1073.0;EDP;72;;Place Aimé Maillard;75.0;75017;Wallace;1.0;Non;;Oui;Non;;;;pl Aime Maillard;117;11.0;0100;2;;PL;AIME MAILLART;0100-2;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.29545903011306, 48.88152808316501]}";48.8815280832,2.29545903011
934.0;DVD;15/127;;1 Avenue Emile Zola;75.0;75015;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;1 Avenue Emile Zola;115;14.0;3266;1;;AV;EMILE ZOLA;3266-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.277378964454816, 48.84611429330238]}";48.8461142933,2.27737896445
805.0;DVD;14/139;;199 Avenue du Général Leclerc;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;199 Avenue du General Leclerc;114;14.0;4063;199;;AV;GENERAL LECLERC;4063-199;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.328270019360258, 48.82904100285722]}";48.8290410029,2.32827001936
213.0;DEVE;;Fontaine Carpeaux;Jardin de l'Observatoire;75.0;75006;Fontaine ornementale;1.0;;;Oui;Non;;;Transférée de la DPA en février 2015;Jardin de l Observatoire;106;12.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.336702276950513, 48.841226170380665]}";48.8412261704,2.33670227695
838.0;DEVE;;Square Carlo-Sarrabezolles;3 rue Carlo Sarrabezolles;75.0;75015;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;3 rue Carlo Sarrabezolles;115;4.0;?;3;;#N/A;#N/A;?-3;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.272391621393361, 48.83728065334875]}";48.8372806533,2.27239162139
533.0;DEVE;84;Parc floral - Patio 6;2 route de la Pyramide;75.0;75012;Fontaine ornementale;1.0;;;;;;;;2 route de la Pyramide;112;12.0;Z673;2;;RTE;PYRAMIDE;Z673-2;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.44192456693539, 48.83830686383263]}";48.8383068638,2.44192456694
1038.0;DVD;16/114;;4 Place Barcelone;75.0;75016;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;4 Place Barcelone;116;14.0;0669;4;;PL;BARCELONE;0669-4;;16.0;61.0;1;"{""type"": ""Point"", ""coordinates"": [2.273520221535525, 48.847768404556724]}";48.8477684046,2.27352022154
1033.0;DVD;16/106;;22 rue Gros;75.0;75016;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;22 rue Gros;116;14.0;4345;22;;RUE;GROS;4345-22;;16.0;61.0;1;"{""type"": ""Point"", ""coordinates"": [2.275308758247884, 48.85133518671895]}";48.8513351867,2.27530875825
1003.0;DEVE;137- 137 bis;;18 rue Gros;75.0;75016;Fontaine ornementale;2.0;;;;;;;;18 rue Gros;116;12.0;4345;18;;RUE;GROS;4345-18;;16.0;61.0;0;"{""type"": ""Point"", ""coordinates"": [2.275473845164986, 48.851910962972035]}";48.851910963,2.27547384516
891.0;DPA;64;Fontaine Finlay;21 rue du Dr Finlay;75.0;75015;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;non accessible;21 rue du Dr Finlay;115;12.0;2830;21;;RUE;DOCTEUR FINLAY;2830-21;;15.0;59.0;0;"{""type"": ""Point"", ""coordinates"": [2.288753600934553, 48.85217884924744]}";48.8521788492,2.28875360093
946.0;DVD;15/126;;3 Place Violet;75.0;75015;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;3 Place Violet;115;14.0;9868;3;;PL;VIOLET;9868-3;;15.0;59.0;1;"{""type"": ""Point"", ""coordinates"": [2.290375740363981, 48.844840490052306]}";48.8448404901,2.29037574036
1056.0;DEVE;;Square Sainte-Odile;9 boulevard de la Somme;75.0;75017;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;9 boulevard de la Somme;117;4.0;9019;9;;BD;SOMME;9019-9;;17.0;65.0;1;"{""type"": ""Point"", ""coordinates"": [2.293712420464583, 48.887456821261466]}";48.8874568213,2.29371242046
922.0;DDEEES;;Marché Grenelle;61 boulevard de Grenelle;75.0;75015;Borne marché;1.0;Non;Non;;;;;;61 boulevard de Grenelle;115;13.0;4310;61;;BD;GRENELLE;4310-61;;15.0;59.0;0;"{""type"": ""Point"", ""coordinates"": [2.292664930701883, 48.85073396889904]}";48.8507339689,2.2926649307
1078.0;DEVE;140;;2 avenue Stéphane Mallarmé;75.0;75017;Fontaine ornementale;1.0;;;;;;;;2 avenue Stephane Mallarme;117;12.0;9088;2;;AV;STEPHANE MALLARME;9088-2;;17.0;65.0;0;"{""type"": ""Point"", ""coordinates"": [2.293046929719682, 48.88761027961841]}";48.8876102796,2.29304692972
250.0;DEVE;37;Fontaines Plateau Joffre;1 avenue Anatole France;75.0;75007;Fontaine ornementale;1.0;;;;;;;;1 avenue Anatole France;107;12.0;0306;1;;AV;ANATOLE FRANCE;0306-1;;7.0;28.0;0;"{""type"": ""Point"", ""coordinates"": [2.296712624430049, 48.857818072337885]}";48.8578180723,2.29671262443
869.0;DEVE;105;Bassin et fontaine;1 rue Théophraste Renaudot;75.0;75015;Fontaine ornementale;1.0;;;;;;;;1 rue Theophraste Renaudot;115;12.0;9258;1;;RUE;THEOPHRASTE RENAUDOT;9258-1;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.297138614520869, 48.842200086986686]}";48.842200087,2.29713861452
913.0;DDEEES;;Marché Convention;210 rue de la Convention;75.0;75015;Borne marché;1.0;Non;Non;;;;;;210 rue de la Convention;115;13.0;2300;210;;RUE;CONVENTION;2300-210;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.297490987664575, 48.83680844516706]}";48.8368084452,2.29749098766
848.0;DEVE;;Square  place Adolphe-Chérioux;place Adolphe-Chérioux;75.0;75015;Borne-fontaine;1.0;Non;Non;Non;;Oui;Oui;;pl Adolphe Cherioux;115;4.0;0059;1;;PL;ADOLPHE CHERIOUX;0059-1;numnr;15.0;57.0;1;"{""type"": ""Point"", ""coordinates"": [2.30074131343928, 48.84000824963472]}";48.8400082496,2.30074131344
894.0;DEVE;125;Jardin de Senteurs;40 rue des Morillons;75.0;75015;Fontaine ornementale;1.0;;;;;;;;40 rue des Morillons;115;12.0;6555;40;;RUE;MORILLONS;6555-40;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.300385992961947, 48.832101431764144]}";48.8321014318,2.30038599296
310.0;DVD;8/101;;12 Avenue Friedland;75.0;75008;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;12 Avenue Friedland;108;14.0;3868;12;;AV;FRIEDLAND;3868-12;;8.0;30.0;1;"{""type"": ""Point"", ""coordinates"": [2.303265059223284, 48.874831842688295]}";48.8748318427,2.30326505922
1108.0;DVD;17/117;;72 Avenue de Villiers;75.0;75017;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;72 Avenue de Villiers;117;14.0;9841;72;;AV;VILLIERS;9841-72;;17.0;66.0;1;"{""type"": ""Point"", ""coordinates"": [2.30464380078593, 48.88400680022388]}";48.8840068002,2.30464380079
847.0;DEVE;;Parc Alleray;62 rue d'Alleray;75.0;75015;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;62 rue d Alleray;115;4.0;0212;62;;RUE;ALLERAY;0212-62;;15.0;57.0;1;"{""type"": ""Point"", ""coordinates"": [2.304901814348188, 48.83610551888558]}";48.8361055189,2.30490181435
808.0;DVD;14/147;;216 Rue Raymond Losserand;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;216 Rue Raymond Losserand;114;14.0;8061;216;;RUE;RAYMOND LOSSERAND;8061-216;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.305528060120329, 48.82791642839898]}";48.8279164284,2.30552806012
278.0;DEVE;;Parc Monceau;1 place de la République Dominicaine;75.0;75008;Borne-fontaine;17.0;Non;Non;Non;Non;Oui;Oui;;1 place de la Republique Dominicaine;108;4.0;8160;1;;PL;REPUBLIQUE DOMINICAINE;8160-1;;8.0;32.0;1;"{""type"": ""Point"", ""coordinates"": [2.308991790433938, 48.87921722554274]}";48.8792172255,2.30899179043
262.0;DDEEES;;Marché Saxe-Breteuil;31 avenue de Saxe;75.0;75007;Borne marché;1.0;Non;Non;;;;;;31 avenue de Saxe;107;13.0;8866;31;;AV;SAXE;8866-31;;7.0;27.0;0;"{""type"": ""Point"", ""coordinates"": [2.310091193175308, 48.84852844223242]}";48.8485284422,2.31009119318
795.0;DVD;14/107;;103 Boulevard Brune;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;103 Boulevard Brune;114;14.0;1333;103;;BD;BRUNE;1333-103;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.315035274079788, 48.825758220499615]}";48.8257582205,2.31503527408
819.0;DVD;14/103;;86 avenue du Maine;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;86 avenue du Maine;114;14.0;5922;86;;AV;MAINE;5922-86;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.322369921325358, 48.837915732207435]}";48.8379157322,2.32236992133
256.0;DPA;35;Fontaine du Fellah;40 rue de Sèvres;75.0;75007;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;accessible;40 rue de Sevres;107;12.0;8955;40;;RUE;SEVRES;8955-40;;7.0;25.0;0;"{""type"": ""Point"", ""coordinates"": [2.322132341639, 48.849641473726564]}";48.8496414737,2.32213234164
782.0;DDEEES;;Marché Mouton-Duvernet;53 rue Boulard;75.0;75014;Borne marché;1.0;Non;Non;;;;;;53 rue Boulard;114;13.0;1158;53;;RUE;BOULARD;1158-53;;14.0;55.0;0;"{""type"": ""Point"", ""coordinates"": [2.327040184671002, 48.831797597497214]}";48.8317975975,2.32704018467
1210.0;DVD;18/102;;74 Avenue de Saint -Ouen;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;74 Avenue de Saint  Ouen;118;14.0;8718;74;;AV;SAINT OUEN;8718-74;;18.0;69.0;1;"{""type"": ""Point"", ""coordinates"": [2.327313325461459, 48.892104753343766]}";48.8921047533,2.32731332546
1193.0;DVD;18/175;;154 rue Ordener;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;154 rue Ordener;118;14.0;6918;154;;RUE;ORDENER;6918-154;;18.0;69.0;1;"{""type"": ""Point"", ""coordinates"": [2.337030612837885, 48.89345337459919]}";48.8934533746,2.33703061284
37.0;DEVE;13;Fontaine des 4 Fleuves;58 rue de Richelieu;75.0;75002;Fontaine ornementale;1.0;;;;;;;;58 rue de Richelieu;102;12.0;8212;58;;RUE;RICHELIEU;8212-58;;2.0;6.0;0;"{""type"": ""Point"", ""coordinates"": [2.337830623243374, 48.867940920257986]}";48.8679409203,2.33783062324
340.0;DVD;9/135;;49 Boulevard de Rochechouart;75.0;75009;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;49 Boulevard de Rochechouart;109;14.0;8288;49;;BD;ROCHECHOUART;8288-49;;9.0;36.0;1;"{""type"": ""Point"", ""coordinates"": [2.341665256497668, 48.8821771144158]}";48.8821771144,2.3416652565
9.0;DEVE;2;Jardin des Halles - Canal Prouvaires;32 rue Berger;75.0;75001;Fontaine ornementale;1.0;;;;;;;;32 rue Berger;101;12.0;0885;32;;RUE;BERGER;0885-32;;1.0;2.0;0;"{""type"": ""Point"", ""coordinates"": [2.345535434512744, 48.862404929642544]}";48.8624049296,2.34553543451
51.0;DVD;2/113;;Place du Caire sur terre plein;75.0;75002;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl du Caire sur terre plein;102;14.0;1431;2;;PL;CAIRE;1431-2;numnr;2.0;8.0;1;"{""type"": ""Point"", ""coordinates"": [2.348150621447593, 48.86805827993002]}";48.8680582799,2.34815062145
1196.0;DVD;18/101;;17 rue Polonceau;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;17 rue Polonceau;118;14.0;7580;17;;RUE;POLONCEAU;7580-17;;18.0;71.0;1;"{""type"": ""Point"", ""coordinates"": [2.353043648428052, 48.88561162168839]}";48.8856116217,2.35304364843
1214.0;DVD;18/161;;90 Boulevard de la Chapelle;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;90 Boulevard de la Chapelle;118;14.0;1765;90;;BD;CHAPELLE;1765-90;;18.0;71.0;1;"{""type"": ""Point"", ""coordinates"": [2.352902524332099, 48.88419269064463]}";48.8841926906,2.35290252433
69.0;DEVE;16;Fontaine côté rue Papin;98 bis boulevard de Sébastopol;75.0;75003;Fontaine ornementale;1.0;;;;;;;;98 bis boulevard de Sebastopol;103;12.0;8894;98;B;BD;SEBASTOPOL;8894-98B;;3.0;9.0;0;"{""type"": ""Point"", ""coordinates"": [2.353843972845946, 48.86736445004221]}";48.86736445,2.35384397285
187.0;DVD;5/142;;78 Boulevard Saint Marcel;75.0;75005;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;78 Boulevard Saint Marcel;105;14.0;8690;78;;BD;SAINT MARCEL;8690-78;;5.0;18.0;1;"{""type"": ""Point"", ""coordinates"": [2.353319897947248, 48.83757975062855]}";48.8375797506,2.35331989795
43.0;DVD;2/114;;15 Boulevard Saint-Denis;75.0;75002;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;15 Boulevard Saint Denis;102;14.0;8522;15;;BD;SAINT DENIS;8522-15;;2.0;8.0;1;"{""type"": ""Point"", ""coordinates"": [2.353690096735221, 48.86927807627835]}";48.8692780763,2.35369009674
650.0;DEVE;91;Bassin et Fontaine;1 place d'Italie;75.0;75013;Fontaine ornementale;1.0;;;;;;;;1 place d Italie;113;12.0;4755;1;;PL;ITALIE;4755-1;;13.0;49.0;0;"{""type"": ""Point"", ""coordinates"": [2.355845965496361, 48.83150558502604]}";48.831505585,2.3558459655
57.0;DEVE;;Jardin Anne Frank;71 rue du Temple;75.0;75003;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;71 rue du Temple;103;4.0;9191;71;;RUE;TEMPLE;9191-71;;3.0;12.0;1;"{""type"": ""Point"", ""coordinates"": [2.355321866919967, 48.8615296796066]}";48.8615296796,2.35532186692
349.0;DEVE;;Square Alban-Satragne;107 bis rue du Faubourg-Saint-Denis;75.0;75010;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;107 bis rue du Faubourg Saint Denis;110;4.0;3516;107;B;RUE;FAUBOURG SAINT DENIS;3516-107B;;10.0;38.0;1;"{""type"": ""Point"", ""coordinates"": [2.354478915544211, 48.87559222945848]}";48.8755922295,2.35447891554
186.0;DVD;5/132;;75 Rue Buffon;75.0;75005;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;75 Rue Buffon;105;14.0;1371;75;;RUE;BUFFON;1371-75;;5.0;18.0;1;"{""type"": ""Point"", ""coordinates"": [2.356188186116517, 48.84134325768676]}";48.8413432577,2.35618818612
77.0;DVD;3/102;;93 Rue Vieille du Temple;75.0;75003;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;93 Rue Vieille du Temple;103;14.0;9783;93;;RUE;VIEILLE DU TEMPLE;9783-93;;3.0;11.0;1;"{""type"": ""Point"", ""coordinates"": [2.360923140729741, 48.8601152983738]}";48.8601152984,2.36092314073
111.0;DPA;10;Fontaine Charlemagne;8 rue Charlemagne;75.0;75004;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Non;;8 rue Charlemagne;104;12.0;1797;8;;RUE;CHARLEMAGNE;1797-8;;4.0;14.0;0;"{""type"": ""Point"", ""coordinates"": [2.361168352041926, 48.85409650582636]}";48.8540965058,2.36116835204
1159.0;DEVE;143;Bassin;20 rue Tristan Tzara;75.0;75018;Fontaine ornementale;1.0;;;;;;;;20 rue Tristan Tzara;118;12.0;9450;20;;RUE;TRISTAN TZARA;9450-20;;18.0;72.0;0;"{""type"": ""Point"", ""coordinates"": [2.364550494422869, 48.89525177858397]}";48.8952517786,2.36455049442
365.0;DPA;;Fontaine miroir;Place de la République;75.0;75010;Fontaine ornementale;1.0;;;;;;;;pl de la Republique;110;12.0;8159;1;;PL;REPUBLIQUE;8159-1;numnr;3.0;10.0;0;"{""type"": ""Point"", ""coordinates"": [2.363250119453607, 48.867674454246625]}";48.8676744542,2.36325011945
